Id,ActivityDay,Time,PM or AM,StepTotal
2026352035,5/11/2016,7:00:00,AM,322
2320127002,5/11/2016,7:00:00,AM,0
2873212765,5/11/2016,7:00:00,AM,536
4020332650,5/11/2016,7:00:00,AM,0
4319703577,5/11/2016,7:00:00,AM,0
4388161847,5/11/2016,7:00:00,AM,747
4445114986,5/11/2016,7:00:00,AM,0
4558609924,5/11/2016,7:00:00,AM,0
4702921684,5/11/2016,7:00:00,AM,102
5553957443,5/11/2016,7:00:00,AM,0
5577150313,5/11/2016,7:00:00,AM,187
6962181067,5/11/2016,7:00:00,AM,50
7086361926,5/11/2016,7:00:00,AM,278
8053475328,5/11/2016,7:00:00,AM,0
8378563200,5/11/2016,7:00:00,AM,402
8583815059,5/11/2016,7:00:00,AM,0
8877689391,5/11/2016,7:00:00,AM,422
1503960366,5/11/2016,6:00:00,AM,0
1624580081,5/11/2016,6:00:00,AM,0
1644430081,5/11/2016,6:00:00,AM,0
1844505072,5/11/2016,6:00:00,AM,0
1927972279,5/11/2016,6:00:00,AM,0
2022484408,5/11/2016,6:00:00,AM,0
2026352035,5/11/2016,6:00:00,AM,364
2320127002,5/11/2016,6:00:00,AM,0
2873212765,5/11/2016,6:00:00,AM,20
4020332650,5/11/2016,6:00:00,AM,0
4319703577,5/11/2016,6:00:00,AM,0
4388161847,5/11/2016,6:00:00,AM,1938
4445114986,5/11/2016,6:00:00,AM,0
4558609924,5/11/2016,6:00:00,AM,0
4702921684,5/11/2016,6:00:00,AM,776
5553957443,5/11/2016,6:00:00,AM,5
5577150313,5/11/2016,6:00:00,AM,1589
6962181067,5/11/2016,6:00:00,AM,0
7086361926,5/11/2016,6:00:00,AM,23
8053475328,5/11/2016,6:00:00,AM,0
8378563200,5/11/2016,6:00:00,AM,212
8583815059,5/11/2016,6:00:00,AM,0
8877689391,5/11/2016,6:00:00,AM,37
1503960366,5/11/2016,5:00:00,AM,0
1624580081,5/11/2016,5:00:00,AM,0
1644430081,5/11/2016,5:00:00,AM,0
1844505072,5/11/2016,5:00:00,AM,0
1927972279,5/11/2016,5:00:00,AM,0
2022484408,5/11/2016,5:00:00,AM,0
2026352035,5/11/2016,5:00:00,AM,0
2320127002,5/11/2016,5:00:00,AM,0
2873212765,5/11/2016,5:00:00,AM,402
4020332650,5/11/2016,5:00:00,AM,0
4319703577,5/11/2016,5:00:00,AM,0
4388161847,5/11/2016,5:00:00,AM,591
4445114986,5/11/2016,5:00:00,AM,16
4558609924,5/11/2016,5:00:00,AM,0
4702921684,5/11/2016,5:00:00,AM,41
5553957443,5/11/2016,5:00:00,AM,0
5577150313,5/11/2016,5:00:00,AM,42
6962181067,5/11/2016,5:00:00,AM,22
7086361926,5/11/2016,5:00:00,AM,0
8053475328,5/11/2016,5:00:00,AM,0
8378563200,5/11/2016,5:00:00,AM,0
8583815059,5/11/2016,5:00:00,AM,0
8877689391,5/11/2016,5:00:00,AM,0
1503960366,5/11/2016,4:00:00,AM,0
1624580081,5/11/2016,4:00:00,AM,0
1644430081,5/11/2016,4:00:00,AM,0
1844505072,5/11/2016,4:00:00,AM,0
1927972279,5/11/2016,4:00:00,AM,0
2022484408,5/11/2016,4:00:00,AM,0
2026352035,5/11/2016,4:00:00,AM,0
2320127002,5/11/2016,4:00:00,AM,0
2873212765,5/11/2016,4:00:00,AM,0
4020332650,5/11/2016,4:00:00,AM,0
4319703577,5/11/2016,4:00:00,AM,0
4388161847,5/11/2016,4:00:00,AM,4
4445114986,5/11/2016,4:00:00,AM,11
4558609924,5/11/2016,4:00:00,AM,0
4702921684,5/11/2016,4:00:00,AM,0
5553957443,5/11/2016,4:00:00,AM,0
5577150313,5/11/2016,4:00:00,AM,14
6962181067,5/11/2016,4:00:00,AM,0
7086361926,5/11/2016,4:00:00,AM,0
8053475328,5/11/2016,4:00:00,AM,98
8378563200,5/11/2016,4:00:00,AM,313
8583815059,5/11/2016,4:00:00,AM,0
8877689391,5/11/2016,4:00:00,AM,0
1503960366,5/11/2016,3:00:00,AM,10
1624580081,5/11/2016,3:00:00,AM,0
1644430081,5/11/2016,3:00:00,AM,0
1844505072,5/11/2016,3:00:00,AM,0
1927972279,5/11/2016,3:00:00,AM,0
2022484408,5/11/2016,3:00:00,AM,0
2026352035,5/11/2016,3:00:00,AM,8
2320127002,5/11/2016,3:00:00,AM,0
2873212765,5/11/2016,3:00:00,AM,0
4020332650,5/11/2016,3:00:00,AM,0
4319703577,5/11/2016,3:00:00,AM,0
4388161847,5/11/2016,3:00:00,AM,0
4445114986,5/11/2016,3:00:00,AM,0
4558609924,5/11/2016,3:00:00,AM,0
4702921684,5/11/2016,3:00:00,AM,0
5553957443,5/11/2016,3:00:00,AM,0
5577150313,5/11/2016,3:00:00,AM,0
6962181067,5/11/2016,3:00:00,AM,0
7086361926,5/11/2016,3:00:00,AM,0
8053475328,5/11/2016,3:00:00,AM,8
8378563200,5/11/2016,3:00:00,AM,12
8583815059,5/11/2016,3:00:00,AM,0
8877689391,5/11/2016,3:00:00,AM,0
1503960366,5/11/2016,2:00:00,AM,73
1624580081,5/11/2016,2:00:00,AM,18
1644430081,5/11/2016,2:00:00,AM,0
1844505072,5/11/2016,2:00:00,AM,0
1927972279,5/11/2016,2:00:00,AM,0
2022484408,5/11/2016,2:00:00,AM,0
2026352035,5/11/2016,2:00:00,AM,0
2320127002,5/11/2016,2:00:00,AM,0
2873212765,5/11/2016,2:00:00,AM,0
4020332650,5/11/2016,2:00:00,AM,0
4319703577,5/11/2016,2:00:00,AM,0
4388161847,5/11/2016,2:00:00,AM,0
4445114986,5/11/2016,2:00:00,AM,0
4558609924,5/11/2016,2:00:00,AM,0
4702921684,5/11/2016,2:00:00,AM,0
5553957443,5/11/2016,2:00:00,AM,6
5577150313,5/11/2016,2:00:00,AM,14
6962181067,5/11/2016,2:00:00,AM,0
7086361926,5/11/2016,2:00:00,AM,0
8053475328,5/11/2016,2:00:00,AM,11
8378563200,5/11/2016,2:00:00,AM,0
8583815059,5/11/2016,2:00:00,AM,0
8877689391,5/11/2016,2:00:00,AM,0
1503960366,5/11/2016,1:00:00,AM,45
1624580081,5/11/2016,1:00:00,AM,0
1644430081,5/11/2016,1:00:00,AM,0
1844505072,5/11/2016,1:00:00,AM,0
1927972279,5/11/2016,1:00:00,AM,0
2022484408,5/11/2016,1:00:00,AM,0
2026352035,5/11/2016,1:00:00,AM,0
2320127002,5/11/2016,1:00:00,AM,0
2873212765,5/11/2016,1:00:00,AM,0
4020332650,5/11/2016,1:00:00,AM,0
4319703577,5/11/2016,1:00:00,AM,12
4388161847,5/11/2016,1:00:00,AM,0
4445114986,5/11/2016,1:00:00,AM,56
4558609924,5/11/2016,1:00:00,AM,70
4702921684,5/11/2016,1:00:00,AM,0
5553957443,5/11/2016,1:00:00,AM,0
5577150313,5/11/2016,1:00:00,AM,0
6962181067,5/11/2016,1:00:00,AM,0
7086361926,5/11/2016,1:00:00,AM,6
8053475328,5/11/2016,1:00:00,AM,5
8378563200,5/11/2016,1:00:00,AM,0
8583815059,5/11/2016,1:00:00,AM,0
8877689391,5/11/2016,1:00:00,AM,0
1503960366,5/11/2016,12:00:00,AM,266
1624580081,5/11/2016,12:00:00,AM,0
1644430081,5/11/2016,12:00:00,AM,8
1844505072,5/11/2016,12:00:00,AM,0
1927972279,5/11/2016,12:00:00,AM,0
2022484408,5/11/2016,12:00:00,AM,0
2026352035,5/11/2016,12:00:00,AM,9
2320127002,5/11/2016,12:00:00,AM,0
2873212765,5/11/2016,12:00:00,AM,0
4020332650,5/11/2016,12:00:00,AM,0
4319703577,5/11/2016,12:00:00,AM,0
4388161847,5/11/2016,12:00:00,AM,0
4445114986,5/11/2016,12:00:00,AM,51
4558609924,5/11/2016,12:00:00,AM,63
4702921684,5/11/2016,12:00:00,AM,0
5553957443,5/11/2016,12:00:00,AM,109
5577150313,5/11/2016,12:00:00,AM,0
6962181067,5/11/2016,12:00:00,AM,0
7086361926,5/11/2016,12:00:00,AM,0
8053475328,5/11/2016,12:00:00,AM,55
8378563200,5/11/2016,12:00:00,AM,0
8583815059,5/11/2016,12:00:00,AM,175
8877689391,5/11/2016,12:00:00,AM,0
1503960366,5/10/2016,11:00:00,PM,29
1624580081,5/10/2016,11:00:00,PM,11
1644430081,5/10/2016,11:00:00,PM,13
1844505072,5/10/2016,11:00:00,PM,0
1927972279,5/10/2016,11:00:00,PM,0
2022484408,5/10/2016,11:00:00,PM,0
2026352035,5/10/2016,11:00:00,PM,30
2320127002,5/10/2016,11:00:00,PM,0
2873212765,5/10/2016,11:00:00,PM,0
3977333714,5/10/2016,11:00:00,PM,3981
4020332650,5/10/2016,11:00:00,PM,0
4319703577,5/10/2016,11:00:00,PM,0
4388161847,5/10/2016,11:00:00,PM,0
4445114986,5/10/2016,11:00:00,PM,170
4558609924,5/10/2016,11:00:00,PM,86
4702921684,5/10/2016,11:00:00,PM,0
5553957443,5/10/2016,11:00:00,PM,439
5577150313,5/10/2016,11:00:00,PM,57
6962181067,5/10/2016,11:00:00,PM,7
7086361926,5/10/2016,11:00:00,PM,0
8053475328,5/10/2016,11:00:00,PM,141
8378563200,5/10/2016,11:00:00,PM,0
8583815059,5/10/2016,11:00:00,PM,34
8877689391,5/10/2016,11:00:00,PM,0
1503960366,5/10/2016,10:00:00,PM,0
1624580081,5/10/2016,10:00:00,PM,84
1644430081,5/10/2016,10:00:00,PM,1227
1844505072,5/10/2016,10:00:00,PM,0
1927972279,5/10/2016,10:00:00,PM,0
2022484408,5/10/2016,10:00:00,PM,0
2026352035,5/10/2016,10:00:00,PM,23
2320127002,5/10/2016,10:00:00,PM,0
2873212765,5/10/2016,10:00:00,PM,0
3977333714,5/10/2016,10:00:00,PM,2583
4020332650,5/10/2016,10:00:00,PM,138
4319703577,5/10/2016,10:00:00,PM,205
4388161847,5/10/2016,10:00:00,PM,0
4445114986,5/10/2016,10:00:00,PM,330
4558609924,5/10/2016,10:00:00,PM,631
4702921684,5/10/2016,10:00:00,PM,226
5553957443,5/10/2016,10:00:00,PM,971
5577150313,5/10/2016,10:00:00,PM,4
6962181067,5/10/2016,10:00:00,PM,72
7086361926,5/10/2016,10:00:00,PM,62
8053475328,5/10/2016,10:00:00,PM,126
8378563200,5/10/2016,10:00:00,PM,0
8583815059,5/10/2016,10:00:00,PM,54
8877689391,5/10/2016,10:00:00,PM,0
1503960366,5/10/2016,9:00:00,PM,251
1624580081,5/10/2016,9:00:00,PM,30
1644430081,5/10/2016,9:00:00,PM,2213
1844505072,5/10/2016,9:00:00,PM,0
1927972279,5/10/2016,9:00:00,PM,0
2022484408,5/10/2016,9:00:00,PM,0
2026352035,5/10/2016,9:00:00,PM,118
2320127002,5/10/2016,9:00:00,PM,15
2873212765,5/10/2016,9:00:00,PM,114
3977333714,5/10/2016,9:00:00,PM,2574
4020332650,5/10/2016,9:00:00,PM,0
4319703577,5/10/2016,9:00:00,PM,140
4388161847,5/10/2016,9:00:00,PM,0
4445114986,5/10/2016,9:00:00,PM,163
4558609924,5/10/2016,9:00:00,PM,419
4702921684,5/10/2016,9:00:00,PM,1523
5553957443,5/10/2016,9:00:00,PM,1098
5577150313,5/10/2016,9:00:00,PM,82
6962181067,5/10/2016,9:00:00,PM,13
7086361926,5/10/2016,9:00:00,PM,0
8053475328,5/10/2016,9:00:00,PM,545
8378563200,5/10/2016,9:00:00,PM,445
8583815059,5/10/2016,9:00:00,PM,108
8877689391,5/10/2016,9:00:00,PM,352
1503960366,5/10/2016,8:00:00,PM,2480
1624580081,5/10/2016,8:00:00,PM,172
1644430081,5/10/2016,8:00:00,PM,1474
1844505072,5/10/2016,8:00:00,PM,0
1927972279,5/10/2016,8:00:00,PM,0
2022484408,5/10/2016,8:00:00,PM,0
2026352035,5/10/2016,8:00:00,PM,33
2320127002,5/10/2016,8:00:00,PM,300
2873212765,5/10/2016,8:00:00,PM,184
3977333714,5/10/2016,8:00:00,PM,92
4020332650,5/10/2016,8:00:00,PM,205
4319703577,5/10/2016,8:00:00,PM,154
4388161847,5/10/2016,8:00:00,PM,298
4445114986,5/10/2016,8:00:00,PM,79
4558609924,5/10/2016,8:00:00,PM,92
4702921684,5/10/2016,8:00:00,PM,549
5553957443,5/10/2016,8:00:00,PM,497
5577150313,5/10/2016,8:00:00,PM,102
6962181067,5/10/2016,8:00:00,PM,0
7086361926,5/10/2016,8:00:00,PM,0
8053475328,5/10/2016,8:00:00,PM,4
8378563200,5/10/2016,8:00:00,PM,176
8583815059,5/10/2016,8:00:00,PM,127
8877689391,5/10/2016,8:00:00,PM,963
1503960366,5/10/2016,7:00:00,PM,1418
1624580081,5/10/2016,7:00:00,PM,47
1644430081,5/10/2016,7:00:00,PM,1115
1844505072,5/10/2016,7:00:00,PM,0
1927972279,5/10/2016,7:00:00,PM,0
2022484408,5/10/2016,7:00:00,PM,588
2026352035,5/10/2016,7:00:00,PM,0
2320127002,5/10/2016,7:00:00,PM,194
2873212765,5/10/2016,7:00:00,PM,398
3977333714,5/10/2016,7:00:00,PM,320
4020332650,5/10/2016,7:00:00,PM,155
4319703577,5/10/2016,7:00:00,PM,1156
4388161847,5/10/2016,7:00:00,PM,1430
4445114986,5/10/2016,7:00:00,PM,407
4558609924,5/10/2016,7:00:00,PM,3420
4702921684,5/10/2016,7:00:00,PM,1917
5553957443,5/10/2016,7:00:00,PM,309
5577150313,5/10/2016,7:00:00,PM,848
6962181067,5/10/2016,7:00:00,PM,532
7086361926,5/10/2016,7:00:00,PM,63
8053475328,5/10/2016,7:00:00,PM,2755
8378563200,5/10/2016,7:00:00,PM,310
8583815059,5/10/2016,7:00:00,PM,298
8877689391,5/10/2016,7:00:00,PM,182
1503960366,5/10/2016,6:00:00,PM,2494
1624580081,5/10/2016,6:00:00,PM,644
1644430081,5/10/2016,6:00:00,PM,1803
1844505072,5/10/2016,6:00:00,PM,0
1927972279,5/10/2016,6:00:00,PM,0
2022484408,5/10/2016,6:00:00,PM,424
2026352035,5/10/2016,6:00:00,PM,0
2320127002,5/10/2016,6:00:00,PM,427
2873212765,5/10/2016,6:00:00,PM,637
3977333714,5/10/2016,6:00:00,PM,299
4020332650,5/10/2016,6:00:00,PM,0
4319703577,5/10/2016,6:00:00,PM,1092
4388161847,5/10/2016,6:00:00,PM,721
4445114986,5/10/2016,6:00:00,PM,564
4558609924,5/10/2016,6:00:00,PM,271
4702921684,5/10/2016,6:00:00,PM,298
5553957443,5/10/2016,6:00:00,PM,969
5577150313,5/10/2016,6:00:00,PM,148
6962181067,5/10/2016,6:00:00,PM,750
7086361926,5/10/2016,6:00:00,PM,803
8053475328,5/10/2016,6:00:00,PM,1641
8378563200,5/10/2016,6:00:00,PM,53
8583815059,5/10/2016,6:00:00,PM,55
8877689391,5/10/2016,6:00:00,PM,460
1503960366,5/10/2016,5:00:00,PM,645
1624580081,5/10/2016,5:00:00,PM,118
1644430081,5/10/2016,5:00:00,PM,0
1844505072,5/10/2016,5:00:00,PM,0
1927972279,5/10/2016,5:00:00,PM,0
2022484408,5/10/2016,5:00:00,PM,1264
2026352035,5/10/2016,5:00:00,PM,0
2320127002,5/10/2016,5:00:00,PM,172
2873212765,5/10/2016,5:00:00,PM,240
3977333714,5/10/2016,5:00:00,PM,653
4020332650,5/10/2016,5:00:00,PM,557
4319703577,5/10/2016,5:00:00,PM,173
4388161847,5/10/2016,5:00:00,PM,1078
4445114986,5/10/2016,5:00:00,PM,265
4558609924,5/10/2016,5:00:00,PM,314
4702921684,5/10/2016,5:00:00,PM,820
5553957443,5/10/2016,5:00:00,PM,2245
5577150313,5/10/2016,5:00:00,PM,460
6962181067,5/10/2016,5:00:00,PM,1740
7086361926,5/10/2016,5:00:00,PM,6235
8053475328,5/10/2016,5:00:00,PM,4496
8378563200,5/10/2016,5:00:00,PM,310
8583815059,5/10/2016,5:00:00,PM,7
8877689391,5/10/2016,5:00:00,PM,564
1503960366,5/10/2016,4:00:00,PM,312
1624580081,5/10/2016,4:00:00,PM,13
1644430081,5/10/2016,4:00:00,PM,0
1844505072,5/10/2016,4:00:00,PM,0
1927972279,5/10/2016,4:00:00,PM,0
2022484408,5/10/2016,4:00:00,PM,386
2026352035,5/10/2016,4:00:00,PM,0
2320127002,5/10/2016,4:00:00,PM,483
2873212765,5/10/2016,4:00:00,PM,312
3977333714,5/10/2016,4:00:00,PM,218
4020332650,5/10/2016,4:00:00,PM,1131
4319703577,5/10/2016,4:00:00,PM,288
4388161847,5/10/2016,4:00:00,PM,76
4445114986,5/10/2016,4:00:00,PM,430
4558609924,5/10/2016,4:00:00,PM,257
4702921684,5/10/2016,4:00:00,PM,232
5553957443,5/10/2016,4:00:00,PM,152
5577150313,5/10/2016,4:00:00,PM,268
6962181067,5/10/2016,4:00:00,PM,1460
7086361926,5/10/2016,4:00:00,PM,1063
8053475328,5/10/2016,4:00:00,PM,349
8378563200,5/10/2016,4:00:00,PM,909
8583815059,5/10/2016,4:00:00,PM,69
8877689391,5/10/2016,4:00:00,PM,463
1503960366,5/10/2016,3:00:00,PM,1038
1624580081,5/10/2016,3:00:00,PM,6
1644430081,5/10/2016,3:00:00,PM,0
1844505072,5/10/2016,3:00:00,PM,0
1927972279,5/10/2016,3:00:00,PM,0
2022484408,5/10/2016,3:00:00,PM,699
2026352035,5/10/2016,3:00:00,PM,0
2320127002,5/10/2016,3:00:00,PM,485
2873212765,5/10/2016,3:00:00,PM,85
3977333714,5/10/2016,3:00:00,PM,352
4020332650,5/10/2016,3:00:00,PM,773
4319703577,5/10/2016,3:00:00,PM,958
4388161847,5/10/2016,3:00:00,PM,295
4445114986,5/10/2016,3:00:00,PM,148
4558609924,5/10/2016,3:00:00,PM,43
4702921684,5/10/2016,3:00:00,PM,163
5553957443,5/10/2016,3:00:00,PM,38
5577150313,5/10/2016,3:00:00,PM,241
6962181067,5/10/2016,3:00:00,PM,250
7086361926,5/10/2016,3:00:00,PM,42
8053475328,5/10/2016,3:00:00,PM,234
8378563200,5/10/2016,3:00:00,PM,244
8583815059,5/10/2016,3:00:00,PM,0
8877689391,5/10/2016,3:00:00,PM,707
1503960366,5/10/2016,2:00:00,PM,159
1624580081,5/10/2016,2:00:00,PM,338
1644430081,5/10/2016,2:00:00,PM,0
1844505072,5/10/2016,2:00:00,PM,0
1927972279,5/10/2016,2:00:00,PM,0
2022484408,5/10/2016,2:00:00,PM,3553
2026352035,5/10/2016,2:00:00,PM,0
2320127002,5/10/2016,2:00:00,PM,283
2873212765,5/10/2016,2:00:00,PM,146
3977333714,5/10/2016,2:00:00,PM,679
4020332650,5/10/2016,2:00:00,PM,79
4319703577,5/10/2016,2:00:00,PM,824
4388161847,5/10/2016,2:00:00,PM,126
4445114986,5/10/2016,2:00:00,PM,157
4558609924,5/10/2016,2:00:00,PM,313
4702921684,5/10/2016,2:00:00,PM,75
5553957443,5/10/2016,2:00:00,PM,0
5577150313,5/10/2016,2:00:00,PM,1911
6962181067,5/10/2016,2:00:00,PM,122
7086361926,5/10/2016,2:00:00,PM,106
8053475328,5/10/2016,2:00:00,PM,666
8378563200,5/10/2016,2:00:00,PM,424
8583815059,5/10/2016,2:00:00,PM,1049
8877689391,5/10/2016,2:00:00,PM,105
1503960366,5/10/2016,1:00:00,PM,234
1624580081,5/10/2016,1:00:00,PM,1376
1644430081,5/10/2016,1:00:00,PM,369
1844505072,5/10/2016,1:00:00,PM,0
1927972279,5/10/2016,1:00:00,PM,0
2022484408,5/10/2016,1:00:00,PM,1164
2026352035,5/10/2016,1:00:00,PM,0
2320127002,5/10/2016,1:00:00,PM,327
2873212765,5/10/2016,1:00:00,PM,800
3977333714,5/10/2016,1:00:00,PM,0
4020332650,5/10/2016,1:00:00,PM,118
4319703577,5/10/2016,1:00:00,PM,990
4388161847,5/10/2016,1:00:00,PM,416
4445114986,5/10/2016,1:00:00,PM,365
4558609924,5/10/2016,1:00:00,PM,150
4702921684,5/10/2016,1:00:00,PM,82
5553957443,5/10/2016,1:00:00,PM,97
5577150313,5/10/2016,1:00:00,PM,319
6962181067,5/10/2016,1:00:00,PM,17
7086361926,5/10/2016,1:00:00,PM,4917
8053475328,5/10/2016,1:00:00,PM,3485
8378563200,5/10/2016,1:00:00,PM,115
8583815059,5/10/2016,1:00:00,PM,2371
8877689391,5/10/2016,1:00:00,PM,578
1503960366,5/10/2016,12:00:00,PM,74
1624580081,5/10/2016,12:00:00,PM,19
1644430081,5/10/2016,12:00:00,PM,0
1844505072,5/10/2016,12:00:00,PM,0
1927972279,5/10/2016,12:00:00,PM,0
2022484408,5/10/2016,12:00:00,PM,589
2026352035,5/10/2016,12:00:00,PM,0
2320127002,5/10/2016,12:00:00,PM,947
2873212765,5/10/2016,12:00:00,PM,1005
3977333714,5/10/2016,12:00:00,PM,0
4020332650,5/10/2016,12:00:00,PM,765
4319703577,5/10/2016,12:00:00,PM,930
4388161847,5/10/2016,12:00:00,PM,248
4445114986,5/10/2016,12:00:00,PM,238
4558609924,5/10/2016,12:00:00,PM,209
4702921684,5/10/2016,12:00:00,PM,1310
5553957443,5/10/2016,12:00:00,PM,3160
5577150313,5/10/2016,12:00:00,PM,61
6962181067,5/10/2016,12:00:00,PM,129
7086361926,5/10/2016,12:00:00,PM,138
8053475328,5/10/2016,12:00:00,PM,71
8378563200,5/10/2016,12:00:00,PM,562
8583815059,5/10/2016,12:00:00,PM,2631
8877689391,5/10/2016,12:00:00,PM,2508
1503960366,5/10/2016,11:00:00,AM,988
1624580081,5/10/2016,11:00:00,AM,0
1644430081,5/10/2016,11:00:00,AM,0
1844505072,5/10/2016,11:00:00,AM,0
1927972279,5/10/2016,11:00:00,AM,0
2022484408,5/10/2016,11:00:00,AM,1536
2026352035,5/10/2016,11:00:00,AM,0
2320127002,5/10/2016,11:00:00,AM,1122
2873212765,5/10/2016,11:00:00,AM,273
3977333714,5/10/2016,11:00:00,AM,0
4020332650,5/10/2016,11:00:00,AM,550
4319703577,5/10/2016,11:00:00,AM,536
4388161847,5/10/2016,11:00:00,AM,586
4445114986,5/10/2016,11:00:00,AM,189
4558609924,5/10/2016,11:00:00,AM,101
4702921684,5/10/2016,11:00:00,AM,120
5553957443,5/10/2016,11:00:00,AM,2690
5577150313,5/10/2016,11:00:00,AM,1572
6962181067,5/10/2016,11:00:00,AM,888
7086361926,5/10/2016,11:00:00,AM,171
8053475328,5/10/2016,11:00:00,AM,115
8378563200,5/10/2016,11:00:00,AM,43
8583815059,5/10/2016,11:00:00,AM,664
8877689391,5/10/2016,11:00:00,AM,567
1503960366,5/10/2016,10:00:00,AM,258
1624580081,5/10/2016,10:00:00,AM,0
1644430081,5/10/2016,10:00:00,AM,194
1844505072,5/10/2016,10:00:00,AM,0
1927972279,5/10/2016,10:00:00,AM,0
2022484408,5/10/2016,10:00:00,AM,1910
2026352035,5/10/2016,10:00:00,AM,0
2320127002,5/10/2016,10:00:00,AM,493
2873212765,5/10/2016,10:00:00,AM,783
3977333714,5/10/2016,10:00:00,AM,0
4020332650,5/10/2016,10:00:00,AM,346
4319703577,5/10/2016,10:00:00,AM,1669
4388161847,5/10/2016,10:00:00,AM,285
4445114986,5/10/2016,10:00:00,AM,79
4558609924,5/10/2016,10:00:00,AM,0
4702921684,5/10/2016,10:00:00,AM,151
5553957443,5/10/2016,10:00:00,AM,7
5577150313,5/10/2016,10:00:00,AM,119
6962181067,5/10/2016,10:00:00,AM,4269
7086361926,5/10/2016,10:00:00,AM,177
8053475328,5/10/2016,10:00:00,AM,0
8378563200,5/10/2016,10:00:00,AM,383
8583815059,5/10/2016,10:00:00,AM,331
8877689391,5/10/2016,10:00:00,AM,1014
1503960366,5/10/2016,9:00:00,AM,1461
1624580081,5/10/2016,9:00:00,AM,0
1644430081,5/10/2016,9:00:00,AM,574
1844505072,5/10/2016,9:00:00,AM,0
1927972279,5/10/2016,9:00:00,AM,0
2022484408,5/10/2016,9:00:00,AM,522
2026352035,5/10/2016,9:00:00,AM,0
2320127002,5/10/2016,9:00:00,AM,362
2873212765,5/10/2016,9:00:00,AM,1021
3977333714,5/10/2016,9:00:00,AM,529
4020332650,5/10/2016,9:00:00,AM,30
4319703577,5/10/2016,9:00:00,AM,170
4388161847,5/10/2016,9:00:00,AM,36
4445114986,5/10/2016,9:00:00,AM,16
4558609924,5/10/2016,9:00:00,AM,0
4702921684,5/10/2016,9:00:00,AM,149
5553957443,5/10/2016,9:00:00,AM,0
5577150313,5/10/2016,9:00:00,AM,578
6962181067,5/10/2016,9:00:00,AM,2491
7086361926,5/10/2016,9:00:00,AM,195
8053475328,5/10/2016,9:00:00,AM,0
8378563200,5/10/2016,9:00:00,AM,327
8583815059,5/10/2016,9:00:00,AM,225
8877689391,5/10/2016,9:00:00,AM,542
1503960366,5/10/2016,8:00:00,AM,227
1624580081,5/10/2016,8:00:00,AM,0
1644430081,5/10/2016,8:00:00,AM,158
1844505072,5/10/2016,8:00:00,AM,0
1927972279,5/10/2016,8:00:00,AM,0
2022484408,5/10/2016,8:00:00,AM,163
2026352035,5/10/2016,8:00:00,AM,0
2320127002,5/10/2016,8:00:00,AM,182
2873212765,5/10/2016,8:00:00,AM,973
3977333714,5/10/2016,8:00:00,AM,355
4020332650,5/10/2016,8:00:00,AM,198
4319703577,5/10/2016,8:00:00,AM,25
4388161847,5/10/2016,8:00:00,AM,920
4445114986,5/10/2016,8:00:00,AM,86
4558609924,5/10/2016,8:00:00,AM,0
4702921684,5/10/2016,8:00:00,AM,1297
5553957443,5/10/2016,8:00:00,AM,15
5577150313,5/10/2016,8:00:00,AM,183
6962181067,5/10/2016,8:00:00,AM,445
7086361926,5/10/2016,8:00:00,AM,139
8053475328,5/10/2016,8:00:00,AM,0
8378563200,5/10/2016,8:00:00,AM,1199
8583815059,5/10/2016,8:00:00,AM,0
8877689391,5/10/2016,8:00:00,AM,614
1503960366,5/10/2016,7:00:00,AM,47
1624580081,5/10/2016,7:00:00,AM,0
1644430081,5/10/2016,7:00:00,AM,0
1844505072,5/10/2016,7:00:00,AM,0
1927972279,5/10/2016,7:00:00,AM,0
2022484408,5/10/2016,7:00:00,AM,0
2026352035,5/10/2016,7:00:00,AM,0
2320127002,5/10/2016,7:00:00,AM,364
2873212765,5/10/2016,7:00:00,AM,1072
3977333714,5/10/2016,7:00:00,AM,9
4020332650,5/10/2016,7:00:00,AM,223
4319703577,5/10/2016,7:00:00,AM,151
4388161847,5/10/2016,7:00:00,AM,336
4445114986,5/10/2016,7:00:00,AM,6
4558609924,5/10/2016,7:00:00,AM,0
4702921684,5/10/2016,7:00:00,AM,280
5553957443,5/10/2016,7:00:00,AM,2830
5577150313,5/10/2016,7:00:00,AM,163
6962181067,5/10/2016,7:00:00,AM,2175
7086361926,5/10/2016,7:00:00,AM,296
8053475328,5/10/2016,7:00:00,AM,0
8378563200,5/10/2016,7:00:00,AM,570
8583815059,5/10/2016,7:00:00,AM,0
8877689391,5/10/2016,7:00:00,AM,1030
1503960366,5/10/2016,6:00:00,AM,0
1624580081,5/10/2016,6:00:00,AM,0
1644430081,5/10/2016,6:00:00,AM,0
1844505072,5/10/2016,6:00:00,AM,0
1927972279,5/10/2016,6:00:00,AM,0
2022484408,5/10/2016,6:00:00,AM,0
2026352035,5/10/2016,6:00:00,AM,0
2320127002,5/10/2016,6:00:00,AM,71
2873212765,5/10/2016,6:00:00,AM,32
3977333714,5/10/2016,6:00:00,AM,0
4020332650,5/10/2016,6:00:00,AM,12
4319703577,5/10/2016,6:00:00,AM,6
4388161847,5/10/2016,6:00:00,AM,1533
4445114986,5/10/2016,6:00:00,AM,0
4558609924,5/10/2016,6:00:00,AM,0
4702921684,5/10/2016,6:00:00,AM,1421
5553957443,5/10/2016,6:00:00,AM,737
5577150313,5/10/2016,6:00:00,AM,1559
